#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex,
0,,"メリークリスマス、覚者さま！
先日はマルコのお手伝い、どうも
ありがとうございました！",   ,ui\00_message\quest\q60200021.gmd,\quest\q60200021.arc,q60200021.arc,0,Mia
0,,"おかげで主の務めも滞りなく進んで
本来の覚者としての務めに戻る時期が来たの",   ,ui\00_message\quest\q60200021.gmd,\quest\q60200021.arc,q60200021.arc,1,Mia
0,,"覚者さまのお手伝いがあったおかげで
例年よりずっと早く終わったわ！
お礼と言ってはなんだけど、
一つ面白いことを教えてあげますね",   ,ui\00_message\quest\q60200021.gmd,\quest\q60200021.arc,q60200021.arc,2,Mia
0,,"あたしたちが訪れる場所に
なぜかこの時期だけ＜リトル・フロスト＞が
こっそり出現するんです！",   ,ui\00_message\quest\q60200021.gmd,\quest\q60200021.arc,q60200021.arc,3,Mia
0,,"神殿のアチラコチラにこっそり居るので
良かったら探し出して＜記念撮影＞
とかしてみてはいかがです？",   ,ui\00_message\quest\q60200021.gmd,\quest\q60200021.arc,q60200021.arc,4,Mia
0,,"あ！　写真撮れましたね！
それですよそれ、＜リトル・フロスト＞
とっても不思議な置物なんですよね",   ,ui\00_message\quest\q60200021.gmd,\quest\q60200021.arc,q60200021.arc,5,Mia
0,,"実はあたし達も、何故この時期に
これがこっそり出現するのか分からないんです",   ,ui\00_message\quest\q60200021.gmd,\quest\q60200021.arc,q60200021.arc,6,Mia
0,,"でも、なんだか一緒にこの季節を
楽しんでいるみたいで愛らしいですよね",   ,ui\00_message\quest\q60200021.gmd,\quest\q60200021.arc,q60200021.arc,7,Mia
0,,"見つけた者に幸福が訪れる――
なーんて噂もあるみたいですよ",   ,ui\00_message\quest\q60200021.gmd,\quest\q60200021.arc,q60200021.arc,8,Mia
0,,"ほう、＜リトル・フロスト＞を見つけたと？
あれは「幸福の使者」と呼ばれているそうだ
この地にも、君にもきっと幸福が訪れるだろう",   ,ui\00_message\quest\q60200021.gmd,\quest\q60200021.arc,q60200021.arc,9,Nicholas
0,,"ミーアから聞いたと思うが
我々はここでの活動を終える時期が近付いている
君にはとてもお世話になった",   ,ui\00_message\quest\q60200021.gmd,\quest\q60200021.arc,q60200021.arc,10,Nicholas
0,,"もしも、覚者としてどこかで会った時は
私が君のために力を尽くすことを約束しよう",   ,ui\00_message\quest\q60200021.gmd,\quest\q60200021.arc,q60200021.arc,11,Nicholas
0,,"これまでのお礼に
さっき見つけた＜リトル・フロスト＞
を一つ差し上げるとしよう",   ,ui\00_message\quest\q60200021.gmd,\quest\q60200021.arc,q60200021.arc,12,Nicholas
0,,"このレスタニアの幸福が途切れないよう
我ら三人も祈っているぞ",   ,ui\00_message\quest\q60200021.gmd,\quest\q60200021.arc,q60200021.arc,13,Nicholas
0,,"この神殿の中に＜リトル・フロスト＞
っていう可愛い置物が出現してますよ！
それを全部見つけて、記念撮影してみてください！",   ,ui\00_message\quest\q60200021.gmd,\quest\q60200021.arc,q60200021.arc,14,Mia
0,,"近頃、このレスタニアでも
クリスマスの挨拶をよく見るようになった
赤い衣装で記念撮影する者も多いと聞く",   ,ui\00_message\quest\q60200021.gmd,\quest\q60200021.arc,q60200021.arc,15,Nicholas
0,,"これも、君の協力があってこそだな
おかげで私の務めも、無事果たせそうだ",   ,ui\00_message\quest\q60200021.gmd,\quest\q60200021.arc,q60200021.arc,16,Nicholas
0,,"メリークリスマス、覚者様
＜リトル・フロスト＞ですか？
この酒場と、港と、商店区などで見た――
という噂話を耳にしましたね",   ,ui\00_message\quest\q60200021.gmd,\quest\q60200021.arc,q60200021.arc,17,Marco
0,,"主もあたしたちも、とても感謝してます！
覚者さまとレスタニアの人たちに幸あれ！",   ,ui\00_message\quest\q60200021.gmd,\quest\q60200021.arc,q60200021.arc,18,Mia
0,,"＜リトル・フロスト＞を見つけたと伺いました
きっと覚者様と貴方様の従者、
それにこの地の人々に幸福が訪れることでしょう",   ,ui\00_message\quest\q60200021.gmd,\quest\q60200021.arc,q60200021.arc,19,Marco
0,,"メリークリスマス！
良い思い出を！",   ,ui\00_message\quest\q60200022.gmd,\quest\q60200022.arc,q60200022.arc,0,Nicholas
0,,"メリークリスマス、覚者様
教えていただいたレスタニアワイン
主がとても気に入りまして、旅立つ前に
買いだめをしておこうと申しておりました",   ,ui\00_message\quest\q60200022.gmd,\quest\q60200022.arc,q60200022.arc,1,Marco
0,,"メリークリスマス！　覚者さま！
リトル・フロストはお部屋に飾りましたか？",   ,ui\00_message\quest\q60200022.gmd,\quest\q60200022.arc,q60200022.arc,2,Mia
0,,ホッホッホ、メリークリスマス,   ,ui\00_message\quest\q60200022.gmd,\quest\q60200022.arc,q60200022.arc,3,Nicholas
0,,メリークリスマスでございます,   ,ui\00_message\quest\q60200022.gmd,\quest\q60200022.arc,q60200022.arc,4,Marco
0,,メリークリスマース！,   ,ui\00_message\quest\q60200022.gmd,\quest\q60200022.arc,q60200022.arc,5,Mia
0,,"こんにちは～！
うふふ、""愛の伝道師""として
この神殿にやってきたシェリーよ！",   ,ui\00_message\quest\q60200024.gmd,\quest\q60200024.arc,q60200024.arc,0,Shelly
0,,"とっても素敵な愛のお祭り――
レスタニアでも流行らせたいと思ってるの",   ,ui\00_message\quest\q60200024.gmd,\quest\q60200024.arc,q60200024.arc,1,Shelly
0,,"どんなお祭りかって？
好意を寄せている人へのアツい想いや
お世話になっている人への感謝を込めて
甘いお菓子をプレゼントするの",   ,ui\00_message\quest\q60200024.gmd,\quest\q60200024.arc,q60200024.arc,2,Shelly
0,,"どう、素敵なお祭りでしょう？
あなたも参加したくなったわよね！",   ,ui\00_message\quest\q60200024.gmd,\quest\q60200024.arc,q60200024.arc,3,Shelly
0,,"甘いお菓子は""チョコレート""っていうの
《厳選カカオ》を持ってきてくれたら
レシピを教えてあげるわ",   ,ui\00_message\quest\q60200024.gmd,\quest\q60200024.arc,q60200024.arc,4,Shelly
0,,"敵を倒すことで入手できるみたいだから
頑張って取ってきてね！",   ,ui\00_message\quest\q60200024.gmd,\quest\q60200024.arc,q60200024.arc,5,Shelly
0,,"お祭り専用の武器を装備していると
更に入手しやすくなるっていう噂よ――
装備をゲットして、一気に集めてもいいわね！",   ,ui\00_message\quest\q60200024.gmd,\quest\q60200024.arc,q60200024.arc,6,Shelly
0,,"今なら、チョコレートの材料の
≪厳選カカオ≫を敵を倒すことで
入手できるみたい――",   ,ui\00_message\quest\q60200024.gmd,\quest\q60200024.arc,q60200024.arc,7,Shelly
0,,"お祭り専用の武器を装備していると
更に入手しやすくなるっていう噂よ
頑張って取ってきてね！",   ,ui\00_message\quest\q60200024.gmd,\quest\q60200024.arc,q60200024.arc,8,Shelly
0,,"≪厳選カカオ≫の入手方法はバッチリね！
これでチョコレートを作ることができそう",   ,ui\00_message\quest\q60200024.gmd,\quest\q60200024.arc,q60200024.arc,9,Shelly
0,,"それじゃ、チョコレートのレシピをあげるわ
想いをこめて作ってみて！",   ,ui\00_message\quest\q60200024.gmd,\quest\q60200024.arc,q60200024.arc,10,Shelly
0,,"レシピはクエストの報酬から受け取ってね！
一度受け取ればすぐに作れるようになるの
保管ボックスを確認しなくて大丈夫",   ,ui\00_message\quest\q60200024.gmd,\quest\q60200024.arc,q60200024.arc,11,Shelly
0,,"あ、それと報酬を確認したら
また私の所に戻ってきてね
ここからがこのお祭りの本番なのよ！",   ,ui\00_message\quest\q60200024.gmd,\quest\q60200024.arc,q60200024.arc,12,Shelly
0,,"覚者としての生活はいかがかね？
――ム、戦いばかりではいかん、いかん！
人生には愛とユーモアが必要不可欠だ！",   ,ui\00_message\quest\q60200024.gmd,\quest\q60200024.arc,q60200024.arc,13,Angelo
0,,"さぁ！
シェリーちゃんが張り切って準備したお祭りを
存分に楽しんでくれ――！",   ,ui\00_message\quest\q60200024.gmd,\quest\q60200024.arc,q60200024.arc,14,Angelo
0,,"――チッ
なんだよ、他の奴に渡すのかよ",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,0,Gurdolin
0,,"＜良いモノ＞って聞いたら
気になるだろうがよ",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,1,Gurdolin
0,,"嘘でしょう！？
俺にくれるんじゃないんですか！？",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,2,Elliot
0,,"次の機会では俺が貰えるって信じてるんで
待ってますから！
次は――来年ですかね――",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,3,Elliot
0,,さっき、何渡してたの？,   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,4,Klaus
0,,"＜珍しいモノ＞って何だったのかが気になるよ
もしかして新手の錬金物質――？
それとも未知の植物かな",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,5,Klaus
0,,"覚者さん
誰かに＜素敵なモノ＞を
渡したんだね",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,6,Mayleaf
0,,"ということは、愛や感謝の気持ちを
伝えられたんだ！　いいなぁ！
今度はわたしも、誰かに渡してみたいな――",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,7,Mayleaf
0,,"えー、隊長！
私にくれるんじゃないの！？",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,8,Lise
0,,"――ま、仕方ない！
今度別のものでもおごってよ",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,9,Lise
0,,"さて、カカオもゲットしたし、
次はお祭りの大本命――
意中のお相手にチョコレートを渡す時ね！",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,10,Shelly
0,,"――その前に
チョコレートは準備できてる？
準備がまだなら《クラフトルーム》で作ってきて！",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,11,Shelly
0,,"そうそう、≪厳選カカオ≫の他に
≪癒しの薬≫が1つ必要よ
レシピは消耗品の<体力回復>にあるわ",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,12,Shelly
0,,"愛に溢れた《特製チョコレート》が完成したら
私に声をかけてね！",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,13,Shelly
0,,"チョコレートを作るには
≪厳選カカオ≫と≪癒しの薬≫が必要よ",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,14,Shelly
0,,"《クラフトルーム》で作ることができるわ
レシピは消耗品の<体力回復>のところにあるから
愛をこめて作ってね！",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,15,Shelly
0,,準備できたら、私に声をかけて！,   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,16,Shelly
0,,"チョコレートが準備できたみたいね！
いよいよ意中のお相手にチョコレートを渡す時――
お相手はもう決まってる？",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,17,Shelly
0,,"決まっていないなら
「チョコレート」とSayで呟いてみて！
みんなの意気込みが聞けるはずよ
それを参考にしてみてもいいんじゃないかしら",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,18,Shelly
0,,"でも、一度だれかに渡しちゃうと
他の人へのプレゼントはできなくなるから
渡すお相手は慎重に選んだ方がいいわ！
八方美人はよくないもの",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,19,Shelly
0,,"迷うようなら、神殿にいる人たちから
誰がおすすめかを聞いて回ってみてね
意外な一面を知ることが出来るかも！",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,20,Shelly
0,,"――さぁ
勇気を出して渡してみて！",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,21,Shelly
0,,"決まっていないなら
「チョコレート」とSayで呟いてみて
みんなの意気込みを教えてくれるはずよ",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,22,Shelly
0,,"でも、一度だれかに渡しちゃうと
他の人へのプレゼントはできなくなるから
渡すお相手は慎重に選んだ方がいいわ！
八方美人はよくないもの",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,23,Shelly
0,,"迷うようなら、神殿にいる人たちから
誰がおすすめかを聞いて回ってみてね
意外な一面を知ることが出来るかも！",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,24,Shelly
0,,"――さぁ
勇気を出して渡してみて！",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,25,Shelly
0,,ありがとう！,   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,26,Shelly
0,,とっても嬉しいわ！,   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,27,Shelly
0,,"――どうだった？
喜んでもらえたかしら？",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,28,Shelly
0,,"お祭りの間は何回でも意中のお相手に
チョコレートを渡すことができるから
いっぱい渡してあげてね！
たくさん渡すといいことがあるかもしれないわよ？",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,29,Shelly
0,,"意中のお相手にあげたチョコの数を知りたければ
隣にいるアンジェロに話しかけてみて
全員のチョコレートの累計を教えてくれるわ",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,30,Shelly
0,,"私はもうしばらくここに居て
お祭りを宣伝するから
何かあったら、また声を掛けてね！",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,31,Shelly
0,,"良いモノってのはこの菓子のことだったのか？
確かに疲れが取れそうな甘さだが――
女子供が好きそうな味だな",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,32,Gurdolin
0,,"まぁ、また貰ってやらんこともないぜ
作ったときは俺んとこに持って来いよ",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,33,Gurdolin
0,,"隊長、俺――
信じてました
俺にくれるってこと",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,34,Elliot
0,,"さっき一つ食べてみました
甘くてすごく美味しかったです",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,35,Elliot
0,,"何個だって貰いますよ
隊長からの贈り物を
この俺が拒むワケないですから",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,36,Elliot
0,,"そうそう、さっき貰った《特製チョコレート》
もう無くなっちゃったんだ",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,37,Klaus
0,,"ゆっくり味わおうと思ったのに
あっという間にとろけるから、つい――
また貰えると嬉しいよ",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,38,Klaus
0,,"《特製チョコレート》をありがとう！
甘くてとっても美味しかったよ",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,39,Mayleaf
0,,"美味しくって何個でも食べられちゃいそう――
あんまり食べると、パメラに怒られちゃうかな
でも、もしまた作ったなら欲しいなあ",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,40,Mayleaf
0,,"隊長、私にくれるって信じてたよ！
ありがとう！",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,41,Lise
0,,"さすが隊長、とっても美味しかったよ！
何個でも食べられちゃう
また作った時はよろしくね",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,42,Lise
0,,"覚者様
チョコレートは≪厳選カカオ≫と≪癒しの薬≫から
作ることができます",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,43,Sonia
0,,"もし、お持ちでないようでしたら
≪厳選カカオ≫は敵を討伐することで
≪癒しの薬≫はバザーや素材屋などで入手できます",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,44,Sonia
0,,まずは必要な素材を入手なさってください,   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,45,Sonia
0,,"また、チョレートのレシピは
消耗品の＜体力回復＞の項目に
追加してあります",   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,46,Sonia
0,,隊長、俺に――！,   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,47,Elliot
0,,珍しいモノを貰えるんだって？,   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,48,Klaus
0,,欲しいです！,   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,49,Mayleaf
0,,もちろん私にくれるよね？,   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,50,Lise
0,,俺は要らねぇぞ！,   ,ui\00_message\quest\q60200025.gmd,\quest\q60200025.arc,q60200025.arc,51,Gurdolin
0,,"ハッピーバレンタイン！
愛を伝えるお祭りってとっても素敵！
頑張って作ったお菓子を
喜んで食べてもらえるんだもの",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,0,Shelly
0,,"アナタもたくさんチョコレートをあげて
みんなでハッピーになりましょう！",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,1,Shelly
0,,ハッピーバレンタイン！,   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,2,Angelo
0,,"今回のお祭りの挨拶はコレだ！
「ハッピーバレンタイン　彼らの名前」
をSayで実行してみると、
返事が来るかもしれんぞ！",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,3,Angelo
0,,"ふふ、この服が気になるのか？
これはシェリーちゃんが選んでくれたのだ！
まさに""愛の伝道師""といったところか！
――ん、良い響きだ",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,4,Angelo
0,,"そう、私と愛しのシェリーちゃんは
""愛の伝道師""として
レスタニアに愛を伝えに来たのだ！",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,5,Angelo
0,,"君もチョコレートを渡したのなら、
晴れて""愛の伝道師""の仲間入りだ！
時には武器でなく、愛をその手に持って
想いを届けてもいいのではないか？",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,6,Angelo
0,,"わかってねぇな
こういうのはよ、誰が一番になるかってのを
賭けるのが楽しいんだろうが",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,7,Gurdolin
0,,"ま、たまにはコッチ側ってのも悪くはないわな
チョコレートってやつも、マズくはなかったからな",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,8,Gurdolin
0,,"このお祭りで、もし俺が渡す側だったら
もちろん、隊長に渡してますよ",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,9,Elliot
0,,"俺からの敬意をありったけ込めた
特大のチョコレートを――
隊長の右腕なんですから、当然ですよね！",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,10,Elliot
0,,"チョコレートの美味しさの源について
ぼくなりに考えてみたんだ――",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,11,Klaus
0,,"油分と甘味、それから香り――
でも、それ以外にも気分が高揚する何かが
入っているような気がするな
何なんだろう",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,12,Klaus
0,,"想いをチョコレートにして届ける――
なんて素敵なお祭りなんでしょうか！",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,13,Mayleaf
0,,"私も日頃お世話になっている人たちに
感謝を形にして届けてみたいです！
今度、チョコレートの作り方を教えてくださいね",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,14,Mayleaf
0,,"このお祭りで渡すチョコレート――
これは、レスタニアで流行ること
間違いなしだと思うな！",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,15,Lise
0,,"中に木の実とかお酒を
入れてみてもいいと思わない？
あー、また食べたくなってきちゃった！",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,16,Lise
0,,なぁに？　私じゃなくて、みんなに渡してあげてね,   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,17,Shelly
0,,"ハッハッハッ！　ハッピーバレンタイン！
私はシェリーちゃんから特大チョコを貰ったぞ！
君は誰にチョコレートを渡すんだ？",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,18,Angelo
0,,"エリオットの奴がやけにはりきってやがるから
何かと思ってついてきたら酒場のステージだ――",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,19,Gurdolin
0,,"そしたら、そこの女にとっつかまっちまった
とにかくここに立ってれば
良いモノが貰えるんだってうるさくてよ",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,20,Gurdolin
0,,"全く、これだから若い女は苦手なんだ
――ところで、良いモノってお前がくれるのか？
くだらねぇもんなら要らねぇからな",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,21,Gurdolin
0,,"このお祭りは誰にも負けたくない――
そんな思いで今ここにいます",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,22,Elliot
0,,"このお祭り――
どれだけ信頼されているかをはかるものですよね？
それなら、俺、この中の誰にも
負ける気がしません",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,23,Elliot
0,,"俺はこれからも、隊長の右腕として
お仕えしていきますから
ぜひ、俺に――！",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,24,Elliot
0,,"最近、部屋にこもりがちだったから
久々に外の空気を吸ったよ
たまには外に出るのも気持ちいいね",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,25,Klaus
0,,"でも、どうして酒場なんかに呼んだんだい？
このステージで何か始まるのかな",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,26,Klaus
0,,"だとしたら、僕がここに立ってるのは
何だか妙じゃないかと思うんだけど
いいのかな",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,27,Klaus
0,,"お呼びいただき有難うございます、覚者さん
酒場なんてなかなか足を運ばないから
なんだかそわそわしちゃいますね",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,28,Mayleaf
0,,"リズさんが言うには
なんだか＜素敵なもの＞が
貰えるのだとか――！",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,29,Mayleaf
0,,"それは、森のみんなにも
分けてあげられるものでしょうか？",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,30,Mayleaf
0,,"隊長！　こんな所に呼び出してどうしたの？
＜素敵なもの＞が貰えるって聞いて
みんな張り切っちゃってるよ
――まぁ、私もその一人、なんだけどね！",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,31,Lise
0,,"ほら、毎日戦ってばっかじゃん？
覚者の務めだから仕方ないんだけど――
たまには羽伸ばしてもいいよね",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,32,Lise
0,,"素敵なものってなんだろう
楽しみだなあ！",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,33,Lise
0,,"なにやら楽しげな催し物が開かれているご様子――
あなたも好意を寄せる方にプレゼントを
されるのでしょう？",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,34,Seabell
0,,"わたしであれば、そうですね～
破天荒な武勇伝から目が離せない
ガルドリン様――いや、つい先日かの地での
激戦について語って頂いたリズ様でも――",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,35,Seabell
0,,"あら、覚者様――そこでやっている例のイベント
知ってる？　あたしも気になる人に向けて
アピールしちゃおうかな～",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,36,Lucina
0,,"やっぱり逞しくてワイルドなガルドリン？
知的でちょっとエキセントリックなクラウス？",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,37,Lucina
0,,"うーん
でもやっぱりジョゼフ様の下で働くエリオットの方が
安定しているかしら",   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,38,Lucina
0,,――なんだよ、驚かすんじゃねえよ,   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,39,Gurdolin
0,,ハッピーバレンタイン、隊長！,   ,ui\00_message\quest\q60200026.gmd,\quest\q60200026.arc,q60200026.arc,40,Elliot
0,,"最近はやりの""副業""ていうの？
あれがなかなか好調なのよね
いっそのことそっちを本職にしちゃおうかしら",   ,ui\00_message\quest\q60200029.gmd,\quest\q60200029.arc,q60200029.arc,8,Miranda
0,,"その合言葉を知っているということは
私の秘密のスイーツを買いに来たのね
あぁ、でもごめんなさい
今日はもう残り１つだけしかないの",   ,ui\00_message\quest\q60200029.gmd,\quest\q60200029.arc,q60200029.arc,9,Miranda
0,,"最近流行りのお祭りのせいかしらね
普段よりもよく売れるの
最後の１つだから特別にサービスするわ
またたくさん用意しておくから是非買いに来てね",   ,ui\00_message\quest\q60200029.gmd,\quest\q60200029.arc,q60200029.arc,10,Miranda
0,,"どう？　森の妖精マカロンは美味しかった？
え、味見する分しかなかったの？
そっかー、すぐに売り切れちゃうんだよねー",   ,ui\00_message\quest\q60200029.gmd,\quest\q60200029.arc,q60200029.arc,11,Lise
0,,"ナイショの割にはとっても人気なんだもん
私もなかなか買えないの！
今度たくさん入荷した時は
一緒に買いにいこうね！",   ,ui\00_message\quest\q60200029.gmd,\quest\q60200029.arc,q60200029.arc,12,Lise
0,,"森の妖精マカロン、品切れだったのね
でも、味見はできたみたいでよかった！
どう？　とっても美味しかったでしょ？
うふふ――喜んでもらえたなら、嬉しいな",   ,ui\00_message\quest\q60200029.gmd,\quest\q60200029.arc,q60200029.arc,13,Mayleaf
0,,"さあ、隊長！　俺とガルドリンからのお返しは
綺麗なお花に囲まれる""癒し""です！
隊長ならきっと、美しいものに囲まれる風情を
わかってくれるかと思いまして！",   ,ui\00_message\quest\q60200030.gmd,\quest\q60200030.arc,q60200030.arc,0,Elliot
0,,"でも、ガルドリンは風情がどうとか
全然わかってくれない人じゃないですか
二人で協力して探すのには苦労しましたよ",   ,ui\00_message\quest\q60200030.gmd,\quest\q60200030.arc,q60200030.arc,1,Elliot
0,,"というわけで、詳しくは
ガルドリンから聞いてみてください
俺一人で準備したみたいになっちゃうと
悪いですからね",   ,ui\00_message\quest\q60200030.gmd,\quest\q60200030.arc,q60200030.arc,2,Elliot
0,,"俺たちのお返し、隊長に
気に入ってもらえるといいんですが――
詳しいことは横のガルドリンから聞いてください",   ,ui\00_message\quest\q60200030.gmd,\quest\q60200030.arc,q60200030.arc,3,Elliot
0,,"よう、次は俺たちの番だな
ちゃんと""お返し""を用意してやったぜ",   ,ui\00_message\quest\q60200030.gmd,\quest\q60200030.arc,q60200030.arc,4,Gurdolin
0,,"エリオットの奴が勝手に色々と
話を進めやがったが、俺だってちゃんと
下見に行ったんだぞ",   ,ui\00_message\quest\q60200030.gmd,\quest\q60200030.arc,q60200030.arc,5,Gurdolin
